"iso3","year","africa","americas","east_asia_and_the_pacific","europe","middle_east","other_not_classified","south_asia","total","of_which,_nationals_residing_abroad"
MNE,2018-01-01 00:00:00.000,4.0,45.0,84.0,1940.0,1.0,2.0,2.0,2077.0,
MNE,2019-01-01 00:00:00.000,4.0,54.0,115.0,2332.0,1.0,3.0,2.0,2510.0,
MNE,2020-01-01 00:00:00.000,1.0,5.0,6.0,339.0,1.0,3.0,2.0,351.0,
MNE,2021-01-01 00:00:00.000,4.0,28.0,25.0,1493.0,1.0,3.0,2.0,1554.0,
MAR,2012-01-01 00:00:00.000,317.0,258.0,113.0,4107.0,198.0,4368.0,14.0,9375.0,4363.0
MAR,2013-01-01 00:00:00.000,331.0,295.0,125.0,4308.0,249.0,4726.0,14.0,10046.0,4723.0
MAR,2014-01-01 00:00:00.000,344.0,304.0,127.0,4441.0,203.0,4848.0,16.0,10283.0,4846.0
MAR,2015-01-01 00:00:00.000,355.0,333.0,118.0,4124.0,202.0,5028.0,18.0,10177.0,5025.0
MAR,2016-01-01 00:00:00.000,386.0,379.0,172.0,3931.0,212.0,5230.0,22.0,10332.0,5229.0
MAR,2017-01-01 00:00:00.000,405.0,480.0,266.0,4478.0,206.0,5487.0,25.0,11349.0,5484.0
MAR,2018-01-01 00:00:00.000,438.0,563.0,306.0,5145.0,202.0,5612.0,23.0,12289.0,5610.0
MAR,2019-01-01 00:00:00.000,413.0,604.0,327.0,5473.0,202.0,5890.0,25.0,12932.0,5889.0
MAR,2020-01-01 00:00:00.000,102.0,99.0,56.0,1097.0,49.0,1370.0,5.0,2778.0,1370.0
MAR,2021-01-01 00:00:00.000,132.0,95.0,18.0,959.0,77.0,2438.0,4.0,3722.0,2437.0
MOZ,2012-01-01 00:00:00.000,1581.0,135.0,29.0,444.0,,17.0,,2206.0,
MOZ,2013-01-01 00:00:00.000,1411.0,121.0,26.0,397.0,,15.0,,1970.0,
MOZ,2014-01-01 00:00:00.000,1255.0,108.0,23.0,353.0,,12.0,,1751.0,
MOZ,2015-01-01 00:00:00.000,1275.0,76.0,42.0,213.0,,28.0,,1634.0,
MOZ,2016-01-01 00:00:00.000,1353.0,68.0,42.0,221.0,,31.0,,1715.0,
MOZ,2017-01-01 00:00:00.000,1194.0,61.0,37.0,195.0,,27.0,,1514.0,
MOZ,2018-01-01 00:00:00.000,2264.0,115.0,70.0,370.0,,52.0,,2870.0,
MOZ,2019-01-01 00:00:00.000,1392.0,125.0,64.0,427.0,,26.0,,2033.0,
MOZ,2020-01-01 00:00:00.000,613.0,64.0,35.0,228.0,,18.0,,959.0,
MOZ,2021-01-01 00:00:00.000,381.0,32.0,19.0,111.0,,6.0,,549.0,
MMR,2012-01-01 00:00:00.000,1.0,48.0,848.0,139.0,4.0,,19.0,1059.0,
MMR,2013-01-01 00:00:00.000,3.0,67.0,1747.0,168.0,3.0,,55.0,2044.0,
MMR,2014-01-01 00:00:00.000,3.0,82.0,2719.0,200.0,5.0,,72.0,3081.0,
MMR,2015-01-01 00:00:00.000,4.0,93.0,4283.0,225.0,6.0,,70.0,4681.0,
MMR,2016-01-01 00:00:00.000,4.0,103.0,2459.0,255.0,7.0,,80.0,2907.0,
MMR,2017-01-01 00:00:00.000,6.0,100.0,2971.0,259.0,7.0,,101.0,3443.0,
MMR,2018-01-01 00:00:00.000,4.0,87.0,3137.0,202.0,6.0,,116.0,3551.0,
MMR,2019-01-01 00:00:00.000,5.0,88.0,3930.0,203.0,6.0,,133.0,4364.0,
MMR,2020-01-01 00:00:00.000,1.0,21.0,789.0,63.0,2.0,,28.0,903.0,
MMR,2021-01-01 00:00:00.000,1.0,1.0,126.0,2.0,2.0,,2.0,131.0,
NAM,2012-01-01 00:00:00.000,827.0,27.0,14.0,198.0,,14.0,,1079.0,
NAM,2013-01-01 00:00:00.000,913.0,29.0,17.0,200.0,,18.0,,1176.0,
NAM,2014-01-01 00:00:00.000,1029.0,31.0,20.0,222.0,,17.0,,1320.0,
NAM,2015-01-01 00:00:00.000,1083.0,34.0,19.0,234.0,,18.0,,1388.0,
NAM,2016-01-01 00:00:00.000,1094.0,37.0,21.0,298.0,,19.0,,1469.0,
NAM,2017-01-01 00:00:00.000,1091.0,43.0,19.0,312.0,,36.0,,1499.0,
NAM,2018-01-01 00:00:00.000,1164.0,39.0,18.0,306.0,,31.0,,1557.0,
NAM,2019-01-01 00:00:00.000,1252.0,38.0,24.0,256.0,,27.0,,1596.0,
NAM,2020-01-01 00:00:00.000,112.0,6.0,2.0,45.0,,4.0,,170.0,
NAM,2021-01-01 00:00:00.000,163.0,6.0,2.0,59.0,,4.0,,233.0,
NRU,2012-01-01 00:00:00.000,,,,,,,,,
NRU,2013-01-01 00:00:00.000,,,,,,,,,
NRU,2014-01-01 00:00:00.000,,,,,,,,,
NRU,2015-01-01 00:00:00.000,,,,,,,,,
NRU,2016-01-01 00:00:00.000,,,,,,,,,
NRU,2017-01-01 00:00:00.000,,,,,,,,,
NRU,2018-01-01 00:00:00.000,,,,,,,,,
NRU,2019-01-01 00:00:00.000,,,,,,,,,
NRU,2020-01-01 00:00:00.000,,,,,,,,,
NRU,2021-01-01 00:00:00.000,,,,,,,,,
NPL,2012-01-01 00:00:00.000,1.0,67.0,231.0,217.0,1.0,24.0,262.0,803.0,
NPL,2013-01-01 00:00:00.000,1.6666666666666665,60.0,261.0,141.0,1.0,96.0,241.0,798.0,
NPL,2014-01-01 00:00:00.000,2.333333333333333,61.0,269.0,147.0,1.0,114.0,199.0,790.0,
NPL,2015-01-01 00:00:00.000,3.0,54.0,204.0,119.0,1.0,17.0,143.0,539.0,
NPL,2016-01-01 00:00:00.000,3.0,73.0,267.0,168.0,1.0,33.0,209.0,753.0,
NPL,2017-01-01 00:00:00.000,2.0,105.0,323.0,211.0,1.0,49.0,250.0,940.0,
NPL,2018-01-01 00:00:00.000,2.0,109.0,361.0,243.0,1.0,158.0,302.0,1173.0,
NPL,2019-01-01 00:00:00.000,2.0,110.0,394.0,238.0,1.0,102.0,353.0,1197.0,
NPL,2020-01-01 00:00:00.000,2.0,21.0,84.0,28.0,1.0,39.0,59.0,230.0,
NPL,2021-01-01 00:00:00.000,2.0,25.0,12.0,18.0,1.0,26.0,70.0,151.0,
NLD,2012-01-01 00:00:00.000,112.0,1323.0,949.0,9296.0,,,,11680.0,
NLD,2013-01-01 00:00:00.000,121.0,1337.0,1040.0,10286.0,,,,12784.0,
NLD,2014-01-01 00:00:00.000,135.0,1431.0,1164.0,11195.0,,,,13925.0,
NLD,2015-01-01 00:00:00.000,130.0,1508.0,1319.0,12050.0,,,,15007.0,
NLD,2016-01-01 00:00:00.000,137.0,1646.0,1303.0,12742.0,,,,15828.0,
NLD,2017-01-01 00:00:00.000,152.0,2013.0,1608.0,14151.0,,,,17924.0,
NLD,2018-01-01 00:00:00.000,156.0,2072.0,1579.0,14974.0,,,,18781.0,
NLD,2019-01-01 00:00:00.000,187.0,2181.0,1710.0,16052.0,,,,20130.0,
NLD,2020-01-01 00:00:00.000,48.0,384.0,286.0,6547.0,,,,7265.0,
NLD,2021-01-01 00:00:00.000,49.0,350.0,271.0,5578.0,,,,6248.0,
NZL,2012-01-01 00:00:00.000,19.0,253.0,1742.0,411.0,13.0,83.0,33.0,2555.0,33.0
NZL,2013-01-01 00:00:00.000,18.0,279.0,1857.0,424.0,14.0,83.0,35.0,2710.0,27.0
NZL,2014-01-01 00:00:00.000,19.0,300.0,1956.0,447.0,14.0,76.0,42.0,2854.0,24.0
NZL,2015-01-01 00:00:00.000,21.0,330.0,2173.0,470.0,15.0,68.0,52.0,3129.0,20.0
NZL,2016-01-01 00:00:00.000,24.0,399.0,2409.0,527.0,17.0,61.0,58.0,3494.0,23.0
NZL,2017-01-01 00:00:00.000,23.0,456.0,2522.0,588.0,19.0,46.0,69.0,3723.0,22.0
NZL,2018-01-01 00:00:00.000,27.0,486.0,2609.0,576.0,19.0,65.0,76.0,3858.0,22.0
NZL,2019-01-01 00:00:00.000,31.0,494.0,2610.0,561.0,18.0,100.0,75.0,3888.0,16.0
NZL,2020-01-01 00:00:00.000,8.0,171.0,567.0,213.0,5.0,13.0,20.0,996.0,8.0
NZL,2021-01-01 00:00:00.000,1.0,7.0,179.0,11.0,2.0,6.0,2.0,207.0,1.0
NIC,2012-01-01 00:00:00.000,1.0,1000.0,11.0,79.0,,88.0,1.0,1180.0,88.0
NIC,2013-01-01 00:00:00.000,1.0,1032.0,12.0,83.0,,98.0,4.0,1229.0,98.0
NIC,2014-01-01 00:00:00.000,1.0,1024.0,22.0,98.0,,182.0,2.0,1330.0,182.0
NIC,2015-01-01 00:00:00.000,1.0,1092.0,25.0,102.0,,164.0,2.0,1386.0,164.0
NIC,2016-01-01 00:00:00.000,1.0,1135.0,18.0,104.0,,245.0,2.0,1504.0,245.0
NIC,2017-01-01 00:00:00.000,1.0,1155.0,16.0,115.0,,498.0,1.0,1787.0,498.0
NIC,2018-01-01 00:00:00.000,1.0,712.0,10.0,68.0,,464.0,1.0,1256.0,464.0
NIC,2019-01-01 00:00:00.000,1.0,750.0,9.0,51.0,,483.0,1.0,1295.0,483.0
NIC,2020-01-01 00:00:00.000,1.0,243.0,3.0,21.0,,117.0,1.0,384.0,117.0
NIC,2021-01-01 00:00:00.000,1.0,202.0,2.0,19.0,,117.0,1.0,222.0,117.0
NER,2012-01-01 00:00:00.000,57.0,7.0,6.0,24.0,,,,94.0,
NER,2013-01-01 00:00:00.000,70.0,11.0,10.0,33.0,,,,123.0,
NER,2014-01-01 00:00:00.000,76.0,12.0,11.0,36.0,,,,135.0,
NER,2015-01-01 00:00:00.000,76.0,12.0,11.0,36.0,,,,135.0,
NER,2016-01-01 00:00:00.000,86.0,14.0,12.0,41.0,,,,152.0,
NER,2017-01-01 00:00:00.000,93.0,15.0,13.0,44.0,,,,164.0,
NER,2018-01-01 00:00:00.000,89.0,14.0,13.0,42.0,,,,157.0,
NER,2019-01-01 00:00:00.000,108.0,17.0,15.0,51.0,,,,192.0,
NER,2020-01-01 00:00:00.000,48.0,8.0,7.0,23.0,,,,85.0,
NER,2021-01-01 00:00:00.000,48.0,8.0,7.0,23.0,,,,85.0,
NGA,2012-01-01 00:00:00.000,1092.0,478.0,415.0,699.0,113.0,1655.0,221.0,4673.0,1653.0
NGA,2013-01-01 00:00:00.000,1281.0,241.0,181.0,319.0,62.0,1856.0,98.0,4038.0,1856.0
NGA,2014-01-01 00:00:00.000,1267.0,258.0,168.0,357.0,66.0,2582.0,105.0,4803.0,2582.0
NGA,2015-01-01 00:00:00.000,1584.0,405.0,277.0,594.0,99.0,2887.0,171.0,6017.0,2886.0
NGA,2016-01-01 00:00:00.000,1746.0,310.0,246.0,367.0,81.0,2345.0,170.0,5265.0,2345.0
NGA,2017-01-01 00:00:00.000,1396.0,346.0,215.0,460.0,78.0,2579.0,108.0,5182.0,2576.0
NGA,2018-01-01 00:00:00.000,1463.0,330.0,216.0,459.0,77.0,2602.0,108.0,5254.0,2584.0
NGA,2019-01-01 00:00:00.000,1464.0,328.0,215.0,458.0,79.0,2709.0,107.0,5361.0,2589.0
NGA,2020-01-01 00:00:00.000,405.0,76.0,40.0,75.0,35.0,556.0,22.0,1209.0,556.0
NGA,2021-01-01 00:00:00.000,418.0,76.0,42.0,77.0,36.0,574.0,22.0,1246.0,574.0
MKD,2012-01-01 00:00:00.000,1.0,11.0,16.0,325.0,,,,351.0,
MKD,2013-01-01 00:00:00.000,1.0,13.0,18.0,368.0,,,,400.0,
MKD,2014-01-01 00:00:00.000,1.0,13.0,23.0,388.0,,,,425.0,
MKD,2015-01-01 00:00:00.000,1.0,15.0,30.0,440.0,,,,486.0,
MKD,2016-01-01 00:00:00.000,1.0,16.0,28.0,466.0,,,,510.0,
MKD,2017-01-01 00:00:00.000,1.0,21.0,46.0,562.0,,,,631.0,
MKD,2018-01-01 00:00:00.000,2.0,25.0,54.0,626.0,,,,707.0,
MKD,2019-01-01 00:00:00.000,1.0,27.0,52.0,677.0,,,,758.0,
MKD,2020-01-01 00:00:00.000,1.0,4.0,3.0,111.0,,,,118.0,
MKD,2021-01-01 00:00:00.000,1.0,12.0,4.0,277.0,,,,294.0,
NOR,2012-01-01 00:00:00.000,22.0,245.0,378.0,3894.0,24.0,,49.0,4538.0,
NOR,2013-01-01 00:00:00.000,25.0,262.0,492.0,4000.0,24.0,,49.0,4778.0,
NOR,2014-01-01 00:00:00.000,26.0,326.0,489.0,4013.0,24.0,,49.0,4855.0,
NOR,2015-01-01 00:00:00.000,29.0,332.0,654.0,4346.0,24.0,,49.0,5361.0,
NOR,2016-01-01 00:00:00.000,18.0,369.0,786.0,4787.0,24.0,,49.0,5960.0,
NOR,2017-01-01 00:00:00.000,35.0,527.0,963.0,4728.0,24.0,,49.0,6252.0,
NOR,2018-01-01 00:00:00.000,35.0,545.0,664.0,4372.0,24.0,,49.0,5688.0,
NOR,2019-01-01 00:00:00.000,45.0,619.0,666.0,4462.0,30.0,,59.0,5879.0,
NOR,2020-01-01 00:00:00.000,18.0,121.0,73.0,1185.0,30.0,,59.0,1397.0,
NOR,2021-01-01 00:00:00.000,7.0,122.0,32.0,1274.0,30.0,,59.0,1435.0,
OMN,2012-01-01 00:00:00.000,13.0,50.0,30.0,759.0,2367.0,,23.0,3242.0,
OMN,2013-01-01 00:00:00.000,13.0,50.0,30.0,759.0,2367.0,,23.0,3242.0,
OMN,2014-01-01 00:00:00.000,13.0,50.0,30.0,759.0,2367.0,,23.0,3242.0,
OMN,2015-01-01 00:00:00.000,13.0,50.0,30.0,759.0,2367.0,,23.0,3242.0,
OMN,2016-01-01 00:00:00.000,13.0,50.0,30.0,759.0,2367.0,,23.0,3242.0,
OMN,2017-01-01 00:00:00.000,13.0,50.0,30.0,759.0,2367.0,,23.0,3242.0,
OMN,2018-01-01 00:00:00.000,13.0,50.0,30.0,759.0,2367.0,,23.0,3242.0,
OMN,2019-01-01 00:00:00.000,14.0,54.0,33.0,822.0,2560.0,,24.0,3506.0,
OMN,2020-01-01 00:00:00.000,3.0,13.0,8.0,204.0,634.0,,6.0,869.0,
OMN,2021-01-01 00:00:00.000,3.0,9.0,5.0,154.0,476.0,,5.0,652.0,
PAK,2012-01-01 00:00:00.000,20.0,202.0,115.0,430.0,35.0,6.0,158.0,966.0,
PAK,2013-01-01 00:00:00.000,20.0,202.0,115.0,430.0,35.0,6.0,158.0,966.0,
PAK,2014-01-01 00:00:00.000,20.0,202.0,115.0,430.0,35.0,6.0,158.0,966.0,
PAK,2015-01-01 00:00:00.000,20.0,202.0,115.0,430.0,35.0,6.0,158.0,966.0,
PAK,2016-01-01 00:00:00.000,20.0,202.0,115.0,430.0,35.0,6.0,158.0,966.0,
PAK,2017-01-01 00:00:00.000,20.0,202.0,115.0,430.0,35.0,6.0,158.0,966.0,
PAK,2018-01-01 00:00:00.000,20.0,202.0,115.0,430.0,35.0,6.0,158.0,966.0,
PAK,2019-01-01 00:00:00.000,20.0,202.0,115.0,430.0,35.0,6.0,158.0,966.0,
PAK,2020-01-01 00:00:00.000,20.0,202.0,115.0,430.0,35.0,6.0,158.0,966.0,
PAK,2021-01-01 00:00:00.000,20.0,202.0,115.0,430.0,35.0,6.0,158.0,966.0,
PLW,2012-01-01 00:00:00.000,,8.0,107.0,5.0,,1.0,,120.0,
PLW,2013-01-01 00:00:00.000,,9.0,93.0,6.0,,1.0,,108.0,
PLW,2014-01-01 00:00:00.000,,9.0,126.0,5.0,,1.0,,140.0,
PLW,2015-01-01 00:00:00.000,,9.0,149.0,4.0,,1.0,,162.0,
PLW,2016-01-01 00:00:00.000,,9.0,125.0,5.0,,1.0,,138.0,
PLW,2017-01-01 00:00:00.000,,8.0,109.0,5.0,,1.0,,123.0,
PLW,2018-01-01 00:00:00.000,,9.0,93.0,4.0,,1.0,,106.0,
PLW,2019-01-01 00:00:00.000,,8.0,82.0,4.0,,1.0,,94.0,
PLW,2020-01-01 00:00:00.000,,2.0,15.0,1.0,,1.0,,18.0,
PLW,2021-01-01 00:00:00.000,,2.0,15.0,1.0,,1.0,,18.0,
PAN,2012-01-01 00:00:00.000,2.0,1285.0,31.0,155.0,1.0,,5.0,1479.0,
PAN,2013-01-01 00:00:00.000,3.0,1311.0,29.0,179.0,1.0,,5.0,1527.0,
PAN,2014-01-01 00:00:00.000,3.0,1355.0,32.0,214.0,1.0,,5.0,1610.0,
PAN,2015-01-01 00:00:00.000,4.0,1608.0,45.0,276.0,1.0,,7.0,1941.0,
PAN,2016-01-01 00:00:00.000,4.0,1483.0,40.0,250.0,1.0,,5.0,1783.0,
PAN,2017-01-01 00:00:00.000,4.0,1433.0,40.0,269.0,1.0,,5.0,1751.0,
PAN,2018-01-01 00:00:00.000,4.0,1393.0,57.0,292.0,1.0,,8.0,1756.0,
PAN,2019-01-01 00:00:00.000,6.0,1404.0,50.0,286.0,1.0,,9.0,1755.0,
PAN,2020-01-01 00:00:00.000,1.0,316.0,13.0,82.0,1.0,,4.0,416.0,
PAN,2021-01-01 00:00:00.000,2.0,510.0,20.0,125.0,1.0,,8.0,665.0,
PNG,2012-01-01 00:00:00.000,2.0,12.0,143.0,13.0,,,5.0,175.0,
PNG,2013-01-01 00:00:00.000,1.0,13.0,149.0,13.0,,,5.0,182.0,
PNG,2014-01-01 00:00:00.000,1.0,15.0,156.0,17.0,,,4.0,191.0,
PNG,2015-01-01 00:00:00.000,1.0,16.0,160.0,17.0,,,4.0,199.0,
PNG,2016-01-01 00:00:00.000,1.0,15.0,160.0,17.0,,,4.0,198.0,
PNG,2017-01-01 00:00:00.000,1.0,11.0,155.0,12.0,,,3.0,182.0,
PNG,2018-01-01 00:00:00.000,1.0,12.0,165.0,13.0,,,4.0,195.0,
PNG,2019-01-01 00:00:00.000,3.0,13.0,174.0,15.0,,,6.0,211.0,
PNG,2020-01-01 00:00:00.000,1.0,3.0,31.0,3.0,,,2.0,39.0,
PNG,2021-01-01 00:00:00.000,1.0,2.0,12.0,1.0,,,1.0,17.0,
PRY,2012-01-01 00:00:00.000,,519.0,12.0,46.0,,,,579.0,
PRY,2013-01-01 00:00:00.000,,553.0,12.0,43.0,,,,610.0,
PRY,2014-01-01 00:00:00.000,,587.0,13.0,46.0,,,,649.0,
PRY,2015-01-01 00:00:00.000,,1149.0,13.0,50.0,,,,1215.0,
PRY,2016-01-01 00:00:00.000,,1242.0,12.0,52.0,,,,1308.0,
PRY,2017-01-01 00:00:00.000,,1526.0,10.0,47.0,,,,1584.0,
PRY,2018-01-01 00:00:00.000,,1121.0,9.0,49.0,,,,1181.0,
PRY,2019-01-01 00:00:00.000,,1144.0,10.0,61.0,,,,1216.0,
PRY,2020-01-01 00:00:00.000,,236.0,2.0,14.0,,,,252.0,
PRY,2021-01-01 00:00:00.000,,82.0,1.0,12.0,,,,95.0,
PER,2012-01-01 00:00:00.000,5.0,2191.0,139.0,506.0,,1.0,4.0,2846.0,
PER,2013-01-01 00:00:00.000,4.0,2473.0,154.0,527.0,,1.0,4.0,3164.0,
PER,2014-01-01 00:00:00.000,5.0,2479.0,163.0,562.0,,1.0,5.0,3215.0,
PER,2015-01-01 00:00:00.000,5.0,2680.0,168.0,596.0,,1.0,6.0,3456.0,
PER,2016-01-01 00:00:00.000,5.0,2935.0,170.0,628.0,,1.0,6.0,3744.0,
PER,2017-01-01 00:00:00.000,4.0,3186.0,184.0,649.0,,1.0,7.0,4032.0,
PER,2018-01-01 00:00:00.000,5.0,3538.0,195.0,672.0,,2.0,9.0,4419.0,
PER,2019-01-01 00:00:00.000,5.0,3461.0,193.0,701.0,,2.0,10.0,4372.0,
PER,2020-01-01 00:00:00.000,1.0,734.0,37.0,123.0,,1.0,2.0,897.0,
PER,2021-01-01 00:00:00.000,1.0,341.0,6.0,97.0,,1.0,2.0,444.0,
PHL,2012-01-01 00:00:00.000,5.0,783.0,2667.0,443.0,57.0,254.0,64.0,4273.0,216.0
PHL,2013-01-01 00:00:00.000,6.0,815.0,2997.0,480.0,69.0,246.0,69.0,4681.0,204.0
PHL,2014-01-01 00:00:00.000,5.0,875.0,3048.0,499.0,76.0,251.0,79.0,4833.0,208.0
PHL,2015-01-01 00:00:00.000,6.0,946.0,3421.0,549.0,84.0,261.0,95.0,5361.0,212.0
PHL,2016-01-01 00:00:00.000,7.0,1057.0,3824.0,629.0,92.0,248.0,111.0,5967.0,190.0
PHL,2017-01-01 00:00:00.000,8.0,1177.0,4339.0,675.0,90.0,203.0,130.0,6621.0,141.0
PHL,2018-01-01 00:00:00.000,10.0,1280.0,4768.0,736.0,80.0,146.0,149.0,7168.0,72.0
PHL,2019-01-01 00:00:00.000,12.0,1328.0,5722.0,804.0,74.0,159.0,162.0,8261.0,72.0
PHL,2020-01-01 00:00:00.000,3.0,274.0,858.0,189.0,15.0,110.0,34.0,1483.0,84.0
PHL,2021-01-01 00:00:00.000,1.0,47.0,44.0,25.0,11.0,26.0,9.0,164.0,18.0
POL,2012-01-01 00:00:00.000,15.0,425.0,320.0,66545.0,15.0,50.0,20.0,67390.0,
POL,2013-01-01 00:00:00.000,15.0,425.0,355.0,71430.0,15.0,50.0,20.0,72310.0,
POL,2014-01-01 00:00:00.000,10.0,648.0,344.0,72661.0,15.0,40.0,32.0,73750.0,
POL,2015-01-01 00:00:00.000,10.0,703.0,368.0,76579.0,15.0,30.0,39.0,77744.0,
POL,2016-01-01 00:00:00.000,15.0,765.0,376.0,79225.0,15.0,40.0,40.0,80476.0,
POL,2017-01-01 00:00:00.000,15.0,784.0,446.0,82470.0,15.0,30.0,44.0,83804.0,
POL,2018-01-01 00:00:00.000,15.0,825.0,476.0,84543.0,15.0,30.0,42.0,85946.0,
POL,2019-01-01 00:00:00.000,20.0,891.0,567.0,86923.0,20.0,40.0,54.0,88515.0,
POL,2020-01-01 00:00:00.000,5.0,205.0,129.0,50695.0,5.0,20.0,17.0,51076.0,
POL,2021-01-01 00:00:00.000,5.0,205.0,129.0,50695.0,5.0,20.0,17.0,51076.0,
PRT,2012-01-01 00:00:00.000,96.0,947.0,301.0,6159.0,54.0,22.0,100.0,7503.0,
PRT,2013-01-01 00:00:00.000,136.0,1116.0,446.0,7480.0,54.0,22.0,100.0,9177.0,
PRT,2014-01-01 00:00:00.000,165.0,1282.0,593.0,8456.0,54.0,22.0,100.0,10497.0,
PRT,2015-01-01 00:00:00.000,162.0,1372.0,698.0,9492.0,54.0,22.0,100.0,11723.0,
PRT,2016-01-01 00:00:00.000,162.0,1626.0,825.0,10746.0,54.0,22.0,100.0,13359.0,
PRT,2017-01-01 00:00:00.000,190.0,2271.0,1075.0,11896.0,54.0,22.0,100.0,15432.0,
PRT,2018-01-01 00:00:00.000,200.0,2674.0,1177.0,12135.0,54.0,22.0,100.0,16186.0,
PRT,2019-01-01 00:00:00.000,208.0,3146.0,1082.0,12669.0,54.0,22.0,100.0,17283.0,
PRT,2020-01-01 00:00:00.000,56.0,517.0,177.0,3419.0,10.0,4.0,27.0,4208.0,
PRT,2021-01-01 00:00:00.000,68.0,707.0,61.0,5453.0,20.0,8.0,28.0,6345.0,
QAT,2012-01-01 00:00:00.000,93.0,119.0,150.0,362.0,1170.0,,430.0,2324.0,
QAT,2013-01-01 00:00:00.000,96.0,133.0,165.0,414.0,1317.0,,487.0,2612.0,
QAT,2014-01-01 00:00:00.000,106.0,145.0,192.0,438.0,1368.0,,591.0,2839.0,
QAT,2015-01-01 00:00:00.000,103.0,146.0,205.0,458.0,1501.0,,528.0,2941.0,
QAT,2016-01-01 00:00:00.000,87.0,158.0,213.0,455.0,1578.0,,448.0,2938.0,
QAT,2017-01-01 00:00:00.000,97.0,156.0,215.0,484.0,868.0,,438.0,2257.0,
QAT,2018-01-01 00:00:00.000,90.0,161.0,244.0,528.0,286.0,,509.0,1819.0,
QAT,2019-01-01 00:00:00.000,94.0,205.0,288.0,681.0,343.0,,526.0,2137.0,
QAT,2020-01-01 00:00:00.000,22.0,52.0,59.0,233.0,91.0,,124.0,582.0,
QAT,2021-01-01 00:00:00.000,18.0,29.0,23.0,102.0,235.0,,204.0,611.0,
ROU,2012-01-01 00:00:00.000,16.0,208.0,98.0,7556.0,37.0,,22.0,7937.0,
ROU,2013-01-01 00:00:00.000,17.0,209.0,103.0,7625.0,42.0,,22.0,8019.0,
ROU,2014-01-01 00:00:00.000,20.0,294.0,107.0,7955.0,43.0,,23.0,8442.0,
ROU,2015-01-01 00:00:00.000,23.0,247.0,120.0,8869.0,45.0,,27.0,9331.0,
ROU,2016-01-01 00:00:00.000,24.0,259.0,119.0,9742.0,46.0,,32.0,10223.0,
ROU,2017-01-01 00:00:00.000,27.0,292.0,133.0,10385.0,52.0,,35.0,10926.0,
ROU,2018-01-01 00:00:00.000,30.0,297.0,147.0,11152.0,57.0,,36.0,11720.0,
ROU,2019-01-01 00:00:00.000,32.0,321.0,156.0,12194.0,65.0,,45.0,12815.0,
ROU,2020-01-01 00:00:00.000,12.0,47.0,35.0,4875.0,31.0,,23.0,5023.0,
ROU,2021-01-01 00:00:00.000,17.0,106.0,36.0,6549.0,42.0,,39.0,6789.0,
RUS,2012-01-01 00:00:00.000,40.0,444.0,1904.0,24741.0,51.0,874.0,123.0,28177.0,
RUS,2013-01-01 00:00:00.000,56.0,494.0,1938.0,27257.0,59.0,851.0,138.0,30792.0,
RUS,2014-01-01 00:00:00.000,54.0,426.0,2017.0,28890.0,58.0,829.0,147.0,32421.0,
RUS,2015-01-01 00:00:00.000,42.0,407.0,2005.0,27110.0,56.0,3985.0,125.0,33729.0,
RUS,2016-01-01 00:00:00.000,24.0,411.0,2225.0,20948.0,36.0,787.0,140.0,24571.0,
RUS,2017-01-01 00:00:00.000,28.0,499.0,2443.0,20367.0,42.0,846.0,164.0,24390.0,
RUS,2018-01-01 00:00:00.000,47.0,651.0,2786.0,19740.0,34.0,1161.0,133.0,24551.0,
RUS,2019-01-01 00:00:00.000,27.0,484.0,3043.0,19495.0,22.0,1218.0,130.0,24419.0,
RUS,2020-01-01 00:00:00.000,4.0,34.0,201.0,5531.0,6.0,569.0,14.0,6359.0,
RUS,2021-01-01 00:00:00.000,4.0,34.0,201.0,5531.0,6.0,569.0,14.0,6359.0,
RWA,2012-01-01 00:00:00.000,936.0,33.0,12.0,62.0,2.0,1.0,16.0,1061.0,60.0
RWA,2013-01-01 00:00:00.000,988.0,38.0,15.0,61.0,3.0,1.0,16.0,1122.0,60.0
RWA,2014-01-01 00:00:00.000,1088.0,35.0,12.0,61.0,3.0,6.0,15.0,1220.0,60.0
RWA,2015-01-01 00:00:00.000,1154.0,39.0,14.0,72.0,3.0,1.0,15.0,1298.0,60.0
RWA,2016-01-01 00:00:00.000,1158.0,41.0,15.0,69.0,4.0,63.0,28.0,1377.0,60.0
RWA,2017-01-01 00:00:00.000,1322.0,47.0,16.0,75.0,3.0,79.0,28.0,1570.0,77.0
RWA,2018-01-01 00:00:00.000,1480.0,50.0,19.0,78.0,4.0,49.0,31.0,1711.0,47.0
RWA,2019-01-01 00:00:00.000,1405.0,54.0,20.0,85.0,6.0,33.0,30.0,1634.0,31.0
RWA,2020-01-01 00:00:00.000,427.0,14.0,5.0,26.0,2.0,16.0,7.0,497.0,16.0
RWA,2021-01-01 00:00:00.000,442.0,15.0,5.0,25.0,4.0,15.0,6.0,511.0,14.0
KNA,2012-01-01 00:00:00.000,,92.0,,10.0,,3.0,,104.0,
KNA,2013-01-01 00:00:00.000,,94.0,,11.0,,3.0,,107.0,
KNA,2014-01-01 00:00:00.000,,98.0,,12.0,,3.0,,113.0,
KNA,2015-01-01 00:00:00.000,,103.0,,13.0,,3.0,,118.0,
KNA,2016-01-01 00:00:00.000,,101.0,,13.0,,3.0,,116.0,
KNA,2017-01-01 00:00:00.000,,100.0,,13.0,,3.0,,115.0,
