"iso3","year","gdp"
SWE,2021-01-01 00:00:00.000,61028.7380600287
CHE,2021-01-01 00:00:00.000,91991.6004583563
SYR,2021-01-01 00:00:00.000,
TJK,2021-01-01 00:00:00.000,897.047510293411
TZA,2021-01-01 00:00:00.000,1099.28759765625
THA,2021-01-01 00:00:00.000,7066.19054595323
TLS,2021-01-01 00:00:00.000,2741.39393111832
TGO,2021-01-01 00:00:00.000,973.206129076133
TON,2021-01-01 00:00:00.000,4426.00063706281
TTO,2021-01-01 00:00:00.000,16032.5027680992
TUN,2021-01-01 00:00:00.000,3807.13915027254
TUR,2021-01-01 00:00:00.000,9661.23597511355
TKM,2021-01-01 00:00:00.000,
TUV,2021-01-01 00:00:00.000,5632.00299343641
UGA,2021-01-01 00:00:00.000,883.892032311279
UKR,2021-01-01 00:00:00.000,4835.57177734375
ARE,2021-01-01 00:00:00.000,44315.5541834116
GBR,2021-01-01 00:00:00.000,46510.2827819127
USA,2021-01-01 00:00:00.000,70248.6290002242
URY,2021-01-01 00:00:00.000,17313.1883484186
UZB,2021-01-01 00:00:00.000,1983.06472288992
VUT,2021-01-01 00:00:00.000,2996.62106154483
VEN,2021-01-01 00:00:00.000,
VNM,2021-01-01 00:00:00.000,3756.48912117326
YEM,2021-01-01 00:00:00.000,
ZMB,2021-01-01 00:00:00.000,1137.34363269164
ZWE,2021-01-01 00:00:00.000,1773.92041088078
